object_id,image_id,word,label,score,selected,gen_pos,near_gen_pos_match,near_match_start,caption_anywhere_match,anywhere_match_start,matched_token_len,matched_tokens,matched_text
5509,209527,person,0,-0.13354334890842437,0,3,0,,1,41,1,6114,woman
5512,209527,book,1,0.06760216772556304,1,84,1,85,1,85,1,3143,book
5518,209763,chair,1,-0.10133778750896455,0,100,0,,0,,0,,
5555,215259,person,0,-0.17969419717788696,0,3,0,,1,42,1,6114,woman
5558,215259,chair,1,0.042327704727649684,1,76,1,77,1,77,1,11774,chair
5582,218183,dining table,1,0.058166044652462,1,51,1,50,1,50,3,270 2827 1591,dining table
5595,221502,person,1,0.11135937634855508,1,33,1,34,1,34,1,2022,person
5599,222299,cup,1,0.08850068494677543,1,48,1,49,1,49,1,18002,cup
5602,222299,backpack,1,0.07568431913852691,1,105,1,106,1,106,2,1250 4058,backpack
5613,224337,chair,1,0.010256622880697251,0,72,0,,0,,0,,
5642,226805,dining table,1,0.07522887662053107,1,149,1,148,1,148,3,270 2827 1591,dining table
5653,229020,dining table,0,0.07463969931006431,1,3,1,4,1,4,2,553 29895,desk
5669,229688,couch,1,0.06280080869793891,1,91,1,92,1,92,2,274 3222,couch
5671,229688,clock,1,0.06420394673943519,1,119,1,120,1,120,1,12006,clock
5675,230008,handbag,1,0.07465568825602531,1,84,1,85,1,85,2,1361 23156,handbag
5703,234251,tv,1,0.09133410349488258,1,106,1,107,1,107,1,11456,television
5768,243456,bed,1,0.09428767941892147,1,29,1,30,1,30,1,6592,bed
5772,243456,tv,1,-0.06499220907688141,0,118,0,,0,,0,,
5791,247223,boat,1,0.056204768717288967,1,86,1,87,1,87,1,13968,ships
5801,249815,car,1,0.05800428137183189,1,92,1,93,1,93,1,18647,cars
5826,253441,bottle,1,0.08752922236919403,1,82,1,83,1,83,2,18046 793,bottles
5851,257865,sports ball,1,0.05075119704008102,1,57,1,58,1,58,1,8287,ball
5854,258209,bicycle,0,0.0944290541857481,1,59,1,60,1,60,3,289 4245 7799,bicycles
5880,262162,dining table,0,0.10486474186182021,1,18,1,19,1,19,2,553 29895,desk
5885,262162,tv,0,-0.23541248321533204,0,95,0,,0,,0,,
5886,262162,bottle,1,0.06676725596189498,1,115,1,116,1,116,2,18046 280,bottle
5922,266768,orange,1,0.07334350317716598,1,74,1,75,1,75,1,24841,orange
5958,272678,book,1,0.06358864799141883,1,119,1,120,1,120,1,3143,book
5980,275117,cell phone,1,0.07264100283384323,1,38,1,39,1,39,2,3038 9008,cell phone
5989,276133,chair,1,0.06351659186184405,1,106,1,107,1,107,1,11774,chair
6012,280688,dining table,0,0.09214307449758052,1,9,1,10,1,10,2,553 29895,desk
6017,281101,sports ball,0,0.06393656775355339,1,25,1,26,1,26,1,8287,ball
6026,282046,person,1,0.11167709331959486,1,54,1,55,1,55,1,2305,people
6035,282942,cup,1,0.044499876797199245,1,41,1,42,1,42,2,2723 567,cups
6041,284097,baseball glove,1,0.08809107810258865,1,65,1,66,1,66,3,21573 15482 1960,baseball gloves
6073,289222,car,1,0.09611945681273937,1,85,1,86,1,86,1,1559,car
6076,289633,sink,1,0.10104356415569782,1,63,1,64,1,64,1,28169,sink
6083,291245,tv,1,0.0657402154803276,1,61,0,,0,,0,,
6084,291245,cell phone,1,0.040884802937507625,1,69,1,70,1,70,2,3038 9008,cell phone
6087,291528,knife,1,0.09465934418141841,1,80,1,81,1,81,2,889 1607,knife
6125,295945,bicycle,1,0.04381273210048675,1,77,1,78,1,78,2,4768 446,bike
6129,296521,car,0,0.10124330304563045,1,77,1,78,1,78,1,18647,cars
6150,299288,bench,1,0.05785980716347694,1,7,1,8,1,8,2,3856 305,bench
6177,301402,couch,1,0.059925856888294216,1,103,1,104,1,104,2,274 3222,couch
6191,303089,sink,1,0.10607971146702766,1,68,1,69,1,69,1,28169,sink
6215,306636,bench,1,0.06443225488066673,1,67,1,68,1,68,2,3856 305,bench
6229,309104,chair,1,0.06670458510518074,1,78,1,79,1,79,1,11774,chair
6236,310185,sports ball,1,0.08531784534454345,1,36,1,37,1,37,1,8287,ball
6245,310669,chair,1,-0.047120331823825835,0,52,0,,0,,0,,
6265,312412,person,1,0.09132935374975204,1,127,1,128,1,128,1,2305,people
6284,315037,handbag,1,0.05014798313379287,1,95,1,96,1,96,2,1361 23156,handbag
6321,320658,dining table,0,0.07809228718280792,1,7,1,8,1,8,2,553 29895,desk
6326,320658,person,1,0.041941488981246944,1,80,1,81,1,81,1,2022,person
6331,321118,chair,1,0.0892135751247406,1,59,1,60,1,60,1,11774,chair
6332,321118,remote,1,0.041744406223297115,1,71,1,72,1,72,1,7592,remote
6364,324476,chair,1,0.02249747045338154,0,24,0,,0,,0,,
6444,334311,person,1,0.10775077704340219,1,36,1,37,1,37,1,2305,people
6517,343852,cake,1,0.10241762444376945,1,21,1,22,1,22,2,274 1296,cake
6520,344279,tv,0,-0.43334341526031495,0,61,0,,0,,0,,
6538,346185,tv,0,-0.5432350754737854,0,26,0,,0,,0,,
6539,346185,couch,1,0.07058666914701461,1,63,1,64,1,64,2,274 3222,couch
6555,348982,car,1,0.044771964550018306,1,64,1,65,1,65,1,18647,cars
6561,349936,clock,1,0.06047897309064865,1,62,1,63,1,63,1,12006,clock
6597,353347,tv,0,-0.14837041974067688,0,111,0,,0,,0,,
6672,361751,potted plant,1,0.04309531971812247,1,69,1,70,1,70,3,282 15048 18577,potted plants
6673,361751,person,1,0.10386592417955398,1,88,1,89,1,89,1,2022,person
6678,362368,chair,1,0.07409068465232849,1,95,1,96,1,96,1,11774,chair
6679,362368,dining table,1,0.10083402030169963,1,100,1,99,1,99,3,270 2827 1591,dining table
6683,363654,car,1,0.052118229568004604,1,63,1,64,1,64,1,18647,cars
6689,364743,car,1,0.0719999697804451,1,18,1,19,1,19,1,18647,cars
6699,366406,vase,1,0.044660556018352504,1,86,1,87,1,87,2,325 559,vase
6702,366406,tv,0,-0.45547497749328614,0,109,0,,0,,0,,
6703,366406,dining table,1,0.055799267441034306,1,145,1,144,1,144,3,270 2827 1591,dining table
6705,366406,potted plant,1,0.0535249587893486,1,162,1,163,1,163,3,282 15048 8024,potted plant
6718,368900,tv,0,-0.4721083164215088,0,30,0,,0,,0,,
6779,376264,teddy bear,1,0.07346817374229431,1,139,1,140,1,140,3,29748 4518 11460,teddy bear
6802,380348,fork,1,0.0631275799870491,1,34,1,35,1,35,2,363 2039,forks
6803,380348,knife,1,0.0866130170226097,1,37,1,38,1,38,2,889 3145,knives
6804,380348,spoon,1,0.06592785462737083,1,41,1,42,1,42,2,13345 787,spoons
6824,382696,spoon,1,0.09956214472651481,1,93,1,94,1,94,2,805 6150,spoon
6826,382696,bottle,1,0.07395928993821144,1,108,1,109,1,109,2,18046 280,bottle
6829,383107,dining table,0,0.09864522039890289,1,49,1,50,1,50,2,553 29895,desk
6837,383703,refrigerator,1,0.08549313515424728,1,99,1,100,1,100,4,337 1341 4087 1061,refrigerator
6838,383703,oven,1,0.0682509046792984,1,105,1,106,1,106,2,288 854,oven
6839,383703,microwave,1,0.09157741151750087,1,110,1,111,1,111,3,20710 798 1351,microwave
6846,384468,chair,1,-0.0059805168211460105,0,111,0,,0,,0,,
6851,384661,cup,1,0.06716232642531395,1,88,1,89,1,89,1,18002,cup
6854,384661,sink,1,0.07864536613225936,1,122,1,123,1,123,1,28169,sink
6860,385669,bench,1,0.09059405222535133,1,64,1,65,1,65,2,3856 305,bench
6870,387079,person,0,-0.016506766080856328,0,7,0,,1,21,1,10769,players
6875,388707,dining table,0,0.09037613049149512,1,4,1,5,1,5,2,553 29895,desk
6898,391158,person,1,0.09245341353118419,1,79,1,80,1,80,1,2305,people
6900,391158,dining table,1,0.11624800961464643,1,111,1,112,1,112,1,1591,table
6922,394133,dining table,1,0.053265611827373494,1,78,1,77,1,77,3,270 2827 1591,dining table
6923,394133,clock,1,0.06844073832035064,1,85,1,86,1,86,1,12006,clock
6936,395405,tv,1,-0.05898485064506531,0,125,0,,0,,0,,
6940,397008,sports ball,0,0.07468633994460105,1,20,1,21,1,21,1,8287,ball
6991,404249,bench,1,0.09026745788753032,1,74,1,75,1,75,2,3856 305,bench
6997,404652,bowl,1,0.07954963192343711,1,70,1,71,1,71,2,12580 3137,bowls
6998,404652,spoon,1,0.06819109886884689,1,92,1,93,1,93,2,805 6150,spoon
6999,404652,bottle,1,0.09198697552084922,1,111,1,112,1,112,2,18046 280,bottle
7004,405166,chair,1,-0.03769297808408737,0,40,0,,0,,0,,
7009,406294,chair,0,-0.21349318981170654,0,73,0,,0,,0,,
7049,411303,dining table,0,0.06360352709889411,1,11,1,12,1,12,1,1591,table
7067,413124,sports ball,1,0.08269670873880386,1,59,1,60,1,60,1,8287,ball
7102,420052,stop sign,1,0.04397280037403106,1,44,1,45,1,45,2,5040 1804,stop sign
7113,421875,bowl,0,0.0797545750439167,1,83,1,84,1,84,2,12580 29880,bowl
7124,423380,toothbrush,1,0.04354775965213775,1,47,1,48,1,48,4,304 720 1182 1878,toothbrush
7131,424866,person,1,0.07839434146881102,1,64,1,65,1,65,1,2305,people
7141,426342,cow,1,0.10514018300920724,1,35,1,36,1,36,2,289 913,bull
7202,435391,person,0,-0.07714824080467225,0,3,0,,0,,0,,
7219,436865,bird,1,0.07905624702572822,1,69,1,70,1,70,1,17952,birds
7224,437618,tv,0,-0.38042498111724854,0,9,0,,0,,0,,
7241,439854,motorcycle,1,0.062153785377740856,1,100,1,101,1,101,2,10992 23090,motorcycle
7252,441995,dining table,0,0.07687308937311171,1,37,1,36,1,36,3,270 2827 1591,dining table
7267,443737,truck,1,0.06342036545276641,1,93,1,94,1,94,2,534 2707,truck
7282,445834,handbag,1,0.04468520253896713,1,115,1,116,1,116,2,1361 23156,handbag
7303,449424,dining table,0,0.06690563187003135,1,34,1,35,1,35,2,553 29895,desk
7308,449424,person,1,0.04777916818857192,1,103,1,104,1,104,1,2022,person
7320,450313,backpack,1,0.0792166282236576,1,80,1,81,1,81,2,1250 4058,backpack
7340,453722,vase,1,0.06519588723778724,1,144,1,145,1,145,2,325 559,vase
7358,457217,chair,1,0.08304897591471672,1,80,1,81,1,81,2,521 7121,chairs
7359,457217,dining table,0,0.09894916124641895,1,85,1,84,1,84,3,270 2827 6131,dining tables
7364,457907,chair,1,-0.10068774878978728,0,65,0,,0,,0,,
7407,463802,sports ball,1,0.05804830685257911,1,21,1,22,1,22,1,8287,ball
7419,465453,book,1,0.04550951987504959,1,87,1,88,1,88,1,8277,books
7429,466838,person,0,-0.13331261932849883,0,3,0,,1,20,1,6114,woman
7466,470704,person,1,0.10058186843991279,1,108,1,109,1,109,1,2305,people
7471,471394,cell phone,1,0.09281035438179969,1,111,1,112,1,112,2,3038 9008,cell phone
7480,472046,tv,1,0.04526359856128692,1,79,0,,0,,0,,
7487,472478,cup,1,0.057303550541400905,1,85,1,86,1,86,2,2723 567,cups
7488,472478,knife,1,0.08789251640439033,1,105,1,106,1,106,2,889 1607,knife
7491,472828,apple,1,0.05255262821912765,1,38,1,39,1,39,2,623 793,apples
7504,473869,sink,1,0.08757801622152328,1,61,1,62,1,62,1,28169,sink
7514,474344,sports ball,1,0.09490374371409416,1,24,1,25,1,25,1,8287,ball
7515,474344,baseball glove,1,0.08046112850308418,1,67,1,68,1,68,3,21573 15482 345,baseball glove
7531,477118,car,1,0.0673414197564125,1,44,0,,0,,0,,
7539,478731,chair,1,0.07321165427565574,1,69,1,70,1,70,1,11774,chair
7565,484500,tv,0,-0.10787997126579285,0,50,0,,0,,0,,
7578,488069,cell phone,0,0.06505966454744339,1,35,1,36,1,36,2,3038 9008,cell phone
7591,488915,tv,1,-0.09144098043441773,0,64,0,,0,,0,,
7604,490620,broccoli,1,0.07859021693468093,1,40,1,41,1,41,3,2545 617 5079,broccoli
7636,494629,tv,0,-0.27528676867485047,0,42,0,,0,,0,,
7639,494629,dining table,0,0.09842704504728317,1,57,1,58,1,58,2,553 29895,desk
7641,494629,book,1,0.0773007971048355,1,104,1,105,1,105,1,3143,book
7676,500657,sports ball,1,0.08608556061983108,1,35,1,36,1,36,1,8287,ball
7684,502414,tv,1,0.02278573900461197,0,121,0,,0,,0,,
7686,502732,sink,1,0.06352635368704795,1,65,1,66,1,66,1,28169,sink
7707,505709,potted plant,1,0.0626448531448841,1,143,1,144,1,144,3,282 15048 8024,potted plant
7731,509811,dining table,0,0.05826765224337577,1,10,1,11,1,11,1,6131,tables
7735,509811,tv,1,0.01887905120849609,0,106,0,,0,,0,,
7808,523174,book,1,0.0693640661239624,1,81,1,82,1,82,1,8277,books
7816,524459,cell phone,1,0.044186535179615016,1,112,1,113,1,113,2,3038 9008,cell phone
7831,525682,potted plant,1,0.0971374762058258,1,86,1,87,1,87,3,282 15048 8024,potted plant
7843,527102,dining table,0,0.05445729464292526,1,16,1,17,1,17,1,1591,table
7856,527578,oven,1,0.07650260895490646,1,55,1,56,1,56,2,288 854,oven
7912,533217,handbag,1,0.09695734724402427,1,73,1,74,1,74,3,1361 29890 810,handbags
7916,534045,potted plant,0,0.04636915698647498,1,74,1,75,1,75,3,282 15048 18577,potted plants
7939,535993,wine glass,1,0.04642781883478164,1,40,1,41,1,41,2,19006 12917,wine glass
7943,535993,person,1,0.0549793866276741,1,84,1,85,1,85,1,2022,person
7987,540642,bowl,1,0.082589543312788,1,107,1,108,1,108,2,12580 29880,bowl
7993,541054,sports ball,1,0.08575695276260376,1,22,1,23,1,23,1,8287,ball
8010,543065,cup,1,0.08828492730855941,1,52,1,53,1,53,2,2723 567,cups
8032,546325,clock,1,0.06388450309634208,1,101,1,102,1,102,1,12006,clock
8062,550405,dining table,0,0.062455139011144634,1,10,1,11,1,11,1,1591,table
8066,550722,tv,0,-0.44908929347991944,0,7,0,,0,,0,,
8092,552832,tv,0,-0.4562435793876648,0,122,0,,0,,0,,
8107,554838,tv,1,-0.34689771294593813,0,92,0,,0,,0,,
8123,558012,couch,1,0.0938606046885252,1,99,1,100,1,100,2,274 3222,couch
8128,559136,car,1,0.05393061712384223,1,81,1,82,1,82,1,18647,cars
8130,559416,skis,1,0.1090151098370552,1,15,1,16,1,16,1,14993,ski
8174,566012,sink,1,0.061998533904552455,1,169,1,170,1,170,1,28169,sink
8252,577223,car,1,0.09319312579929828,1,81,1,82,1,82,1,1559,car
8260,577377,bowl,1,0.06493627548217773,1,79,1,80,1,80,2,12580 29880,bowl
8262,577377,spoon,1,0.04280610680580138,1,105,1,106,1,106,2,805 6150,spoon
8267,578522,person,1,0.09674638777971267,1,71,1,72,1,72,1,2305,people
8271,579231,sports ball,1,0.08224436908960342,1,48,1,49,1,49,1,8287,ball
8274,580027,toilet,1,0.05241933733224868,1,55,1,56,1,56,3,304 488 29873,toilet
8305,4011,cake,0,0.06920001178979873,1,14,1,15,1,15,2,274 1296,cake
8333,7260,person,0,-0.03780340135097504,0,7,0,,1,35,1,2305,people
8359,9450,bench,1,0.09696639969944953,1,73,1,74,1,74,2,3856 305,bench
8384,12153,cake,0,0.04413592338562011,1,29,1,30,1,30,2,274 1296,cake
8388,12153,bottle,1,0.0746813704073429,1,85,1,86,1,86,2,18046 793,bottles
8401,14038,tv,0,-0.11657822608947754,0,29,0,,0,,0,,
8416,15566,car,1,0.06348341599106788,1,44,1,45,1,45,1,18647,cars
8458,21060,cell phone,1,0.04587284743785858,1,116,1,117,1,117,2,3038 9008,cell phone
8467,22935,person,0,-0.06291409313678742,0,5,0,,1,15,1,6114,woman
8483,26378,dining table,1,0.07793841034173965,1,89,1,90,1,90,1,1591,table
8484,26378,sink,1,0.054655129909515376,1,104,1,105,1,105,1,28169,sink
8502,28826,person,1,0.11428969761356711,1,49,1,50,1,50,1,2305,people
8505,29253,car,1,0.053093618899583805,1,69,1,70,1,70,1,18647,cars
8519,30356,bottle,1,0.08124268695712089,1,67,1,68,1,68,2,18046 793,bottles
8525,31597,dining table,1,0.05763700500130653,1,15,1,16,1,16,1,1591,table
8544,34471,tv,0,-0.46850932121276856,0,99,0,,0,,0,,
8554,35498,laptop,0,0.07075025036931037,1,3,1,4,1,4,1,6601,computer
8565,37900,dining table,1,0.09565888736397027,1,6,1,7,1,7,1,1591,table
8625,46775,bottle,1,0.05520043075084685,1,41,1,42,1,42,2,18046 793,bottles
8639,47611,person,1,0.10956679459661245,1,98,1,99,1,99,1,2305,people
8649,48905,bowl,1,0.07271136611700058,1,103,1,104,1,104,2,12580 29880,bowl
8684,53263,knife,1,0.1044667101278901,1,79,1,80,1,80,2,889 3145,knives
8790,70020,sports ball,1,0.09040463425219059,1,96,1,97,1,97,1,8287,ball
8797,71914,apple,1,0.10185194469988346,1,58,1,59,1,59,2,623 793,apples
8841,78313,bottle,1,0.04686472833156585,1,86,1,87,1,87,2,18046 793,bottles
8861,81004,sports ball,0,0.05194787204265594,1,49,1,50,1,50,1,8287,ball
8879,85007,person,0,-0.18283507883548736,0,3,0,,1,23,1,6114,woman
8903,89781,bowl,1,0.058395909965038295,1,70,1,71,1,71,2,12580 29880,bowl
8908,90284,sports ball,0,0.05535402417182922,1,32,1,33,1,33,1,8287,ball
8969,102614,car,1,0.09076232155784963,1,71,1,72,1,72,1,1559,car
8972,103134,person,0,-0.1610977268218994,0,6,0,,0,,0,,
8975,103134,tv,0,-0.5331904506683349,0,100,0,,0,,0,,
8982,103815,bench,1,0.10848665878176689,1,153,1,154,1,154,2,3856 305,bench
8991,104495,chair,0,0.04584416270256042,1,135,1,136,1,136,2,521 7121,chairs
9002,106046,chair,0,-0.15712589502334595,0,64,0,,1,82,2,521 7121,chairs
9026,110601,bottle,1,0.06357779994606971,1,100,1,101,1,101,2,18046 280,bottle
9034,112240,person,1,0.085589951723814,1,62,1,63,1,63,1,2305,people
9043,113058,tv,0,-0.46000630140304566,0,52,0,,0,,0,,
9049,113588,tv,0,-0.24082303524017334,0,67,0,,0,,0,,
9075,116517,chair,1,0.07606952905654907,1,103,1,104,1,104,1,11774,chair
9111,122839,cell phone,1,0.09565532848238945,1,44,1,45,1,45,2,4382 6710,telephone
9149,128142,sports ball,1,0.05772969022393226,1,113,1,114,1,114,1,8287,ball
9159,129707,bed,1,0.0568717148900032,1,49,1,45,1,45,1,6592,bed
9201,136140,chair,1,0.088189934566617,1,69,1,70,1,70,1,11774,chair
9253,145651,tv,0,-0.4927488613128662,0,77,0,,0,,0,,
9254,145651,chair,1,0.07063569769263267,1,85,1,86,1,86,1,11774,chair
9262,146910,chair,1,-0.001293306052684795,0,51,0,,0,,0,,
9263,146910,bench,1,0.07660055801272392,1,55,1,56,1,56,2,3856 305,bench
9283,150843,chair,1,0.06955366849899292,1,74,1,75,1,75,1,11774,chair
9303,153445,tv,0,-0.5807326483726502,0,15,0,,0,,0,,
9344,159561,bird,0,-0.4794521546363831,0,6,0,,1,31,1,11199,bird
9353,160482,tv,1,0.011341252326965333,0,63,0,,0,,0,,
9399,168031,bowl,1,0.07116770640015602,1,67,1,68,1,68,2,12580 29880,bowl
9406,168544,chair,1,0.055727417469024654,1,72,1,73,1,73,1,11774,chair
9411,169757,sink,1,0.08481813862919807,1,46,1,47,1,47,1,28169,sink
9418,170739,tie,1,0.026790659837424756,0,44,0,,0,,0,,
9451,176778,bottle,1,0.05020944699645041,1,101,1,102,1,102,2,18046 280,bottle
9476,180479,cup,1,0.08787136793136596,1,66,1,67,1,67,2,2723 567,cups
9477,180479,sink,1,0.07826893299818038,1,102,1,103,1,103,1,28169,sink
9484,182339,tv,0,-0.5619788384437561,0,16,0,,0,,0,,
9519,186412,bowl,1,0.0680040781199932,1,106,1,107,1,107,2,12580 29880,bowl
9536,190041,sports ball,1,0.09067327920347451,1,78,1,78,1,78,2,14717 26563,sports balls
9596,198733,bicycle,1,0.09077510505914688,1,120,1,121,1,121,3,289 4245 7799,bicycles
9606,199771,spoon,1,0.04268828302621841,1,112,1,113,1,113,2,805 6150,spoon
9623,204256,clock,1,0.0702171091735363,1,110,1,111,1,111,1,12006,clock
9671,210794,tv,0,-0.30028939723968506,0,75,0,,0,,0,,
9673,210794,potted plant,1,0.08723570302128791,1,107,1,108,1,108,3,282 15048 8024,potted plant
9679,211186,clock,1,0.0826246839761734,1,101,1,102,1,102,1,12006,clock
9681,213421,person,0,-0.12554426193237306,0,3,0,,0,,0,,
9683,213421,bench,1,0.08111582592129707,1,30,1,31,1,31,2,3856 305,bench
9694,213932,car,1,0.0646638785302639,1,69,1,70,1,70,1,18647,cars
9725,218752,person,1,0.042557495832443226,1,61,1,62,1,62,1,2022,person
9750,223123,bird,1,0.09293939255177974,1,80,1,81,1,81,1,17952,birds
9789,227440,cell phone,1,0.07389627665281295,1,76,1,77,1,77,2,3038 9008,cell phone
9795,227736,boat,1,0.07964377000927925,1,67,1,68,1,68,1,25462,boats
9804,227851,book,1,0.07315584570169448,1,102,1,103,1,103,1,3143,book
9817,230646,dining table,1,0.054889055788516994,1,27,1,26,1,26,3,270 2827 1591,dining table
9834,232612,knife,1,0.06827058166265487,1,51,1,52,1,52,2,889 1607,knife
9860,236874,sports ball,0,0.09643879987299442,1,29,1,30,1,30,1,8287,ball
9884,239395,handbag,1,0.06509628415107727,1,83,1,84,1,84,2,1361 23156,handbag
9888,240147,sports ball,0,0.06411677867174148,1,46,1,47,1,47,1,8287,ball
9908,242869,car,1,0.06476648047566413,1,78,1,79,1,79,1,1559,car
9925,245447,bowl,1,0.07735135674476623,1,98,1,99,1,99,2,12580 29880,bowl
9964,252354,bed,0,0.04831601202487945,1,6,1,7,1,7,1,6592,bed
9985,256251,chair,1,0.10404284007847309,1,105,1,106,1,106,2,521 7121,chairs
10027,263463,person,0,0.09104412503540515,1,36,1,37,1,37,1,2305,people
10034,265063,chair,1,0.01594345360994339,0,35,0,,0,,0,,
10052,267844,fork,1,0.043323519527912135,1,75,1,76,1,76,1,27350,fork
10054,267844,bottle,1,0.047303113043308254,1,104,1,105,1,105,2,18046 280,bottle
10065,269121,sports ball,0,0.08149379760026931,1,21,1,22,1,22,1,8287,ball
10075,271457,person,1,0.11536876752972602,1,37,1,38,1,38,1,2305,people
10087,273688,bowl,1,0.10867763951420784,1,99,1,100,1,100,2,12580 29880,bowl
10114,279305,vase,1,0.05157034367322921,1,83,1,84,1,84,2,325 559,vase
10123,280710,car,1,0.06416994974017143,1,79,1,80,1,80,1,18647,cars
10180,288933,knife,1,0.07931339636445045,1,71,1,72,1,72,2,889 1607,knife
10184,289343,horse,1,0.09655917331576347,1,39,1,40,1,40,1,10435,horse
10188,289659,cow,1,0.06678211584687233,1,85,1,86,1,86,1,21282,cow
10228,295599,cup,1,0.04841442674398422,1,85,1,86,1,86,1,18002,cup
10255,299023,chair,1,0.047779525518417354,1,50,0,,1,55,1,11774,chair
10261,299970,car,0,-0.17733845591545105,0,11,0,,1,24,1,1559,car
10278,301867,person,0,-0.06980765342712403,0,4,0,,1,40,1,6114,woman
10288,302608,tv,1,0.05379794061183929,1,114,1,115,1,115,1,11456,television
10296,304404,sports ball,0,0.06551240280270576,1,40,1,41,1,41,1,8287,ball
10313,306444,bowl,1,0.05040826171636581,1,78,1,79,1,79,2,12580 29880,bowl
10314,306444,bottle,1,0.073321173787117,1,88,1,89,1,89,2,18046 280,bottle
10331,309424,tv,0,-0.241802875995636,0,66,0,,1,76,1,11819,monitor
10346,310597,sports ball,0,0.0578715306520462,1,28,1,29,1,29,1,8287,ball
10349,310725,bed,1,0.08804964914917945,1,49,1,50,1,50,1,6592,bed
10375,313928,person,1,0.09195135988295078,1,61,1,62,1,62,1,2305,people
10393,316400,dining table,0,0.10276846606284379,1,20,1,21,1,21,2,553 29895,desk
10396,316400,spoon,1,0.1002788396552205,1,90,1,91,1,91,2,805 6150,spoon
10446,323327,train,1,0.08126975119113922,1,41,1,42,1,42,1,7945,train
10480,328785,car,1,0.10912322428077459,1,73,1,74,1,74,1,1559,car
10484,329041,tie,1,0.07752134174108505,1,85,1,86,1,86,1,22134,tie
10511,333630,bowl,1,0.08759883902966975,1,77,0,,0,,0,,
10525,334416,clock,1,0.07893748104572296,1,90,1,91,1,91,1,12006,clock
10543,336892,chair,0,-0.14446112990379334,0,27,0,,0,,0,,
10589,342025,bottle,1,0.07292852073907852,1,79,1,80,1,80,2,18046 793,bottles
10604,344955,cup,0,0.054253439307212825,1,84,1,85,1,85,2,2723 567,cups
10607,344955,chair,1,0.05598821014165878,1,138,1,139,1,139,1,11774,chair
10615,346207,dining table,0,0.09799696773290634,1,4,1,5,1,5,2,553 29895,desk
10626,347254,orange,0,0.08361704170703887,1,22,1,23,1,23,1,24841,orange
10670,353920,bottle,1,0.0922406268119812,1,96,1,97,1,97,2,18046 280,bottle
10680,355450,potted plant,1,0.04338225990533828,1,94,1,95,1,95,3,282 15048 8024,potted plant
10690,356424,potted plant,1,0.0821497318148613,1,99,1,100,1,100,3,282 15048 8024,potted plant
10698,356531,chair,1,0.05094001710414886,1,89,0,,1,94,1,11774,chair
10724,359239,person,1,0.05666899885982274,1,111,1,112,1,112,1,2022,person
10733,360600,dining table,1,0.07775357633829116,1,10,1,9,1,9,3,270 2827 1591,dining table
10768,364745,tv,0,-0.2242591428756714,0,77,0,,0,,0,,
10799,369243,bird,1,0.07775974914431572,1,32,1,33,1,33,1,11199,bird
10811,370818,vase,1,0.061672090440988536,1,68,1,69,1,69,2,325 559,vase
10826,373140,person,1,0.05720687925815582,1,84,1,85,1,85,1,2305,people
10864,379402,sink,1,0.06154257327318191,1,60,1,61,1,61,1,28169,sink
10866,379402,wine glass,1,0.07445321127772331,1,87,1,88,1,88,2,19006 12917,wine glass
10869,380516,sports ball,1,0.06890930131077766,1,29,1,30,1,30,1,8287,ball
10900,384503,car,0,0.07622386783361434,1,7,1,8,1,8,1,1559,car
10901,384503,person,0,0.048428963124752034,1,35,1,36,1,36,1,2022,person
10902,384503,truck,1,0.09288597375154495,1,76,1,77,1,77,2,534 2707,truck
10910,384823,clock,1,0.04552978016436099,1,104,1,105,1,105,1,12006,clock
10926,386786,bowl,1,0.0970717117935419,1,62,1,63,1,63,2,12580 29880,bowl
10927,387098,dining table,0,0.08511378355324267,1,4,1,5,1,5,2,553 29895,desk
10935,387098,cell phone,1,0.05879391625523567,1,127,1,128,1,128,2,3038 9008,cell phone
10968,391187,car,1,0.05901877105236053,1,91,1,92,1,92,1,1559,car
11000,395717,chair,1,0.011640041321516026,0,54,0,,0,,0,,
11032,402077,dining table,1,0.041222765296697605,1,54,1,53,1,53,3,270 2827 1591,dining table
11058,404944,backpack,0,0.057090754508972164,1,69,1,70,1,70,2,1250 4058,backpack
11074,407386,cell phone,1,0.08771051362156868,1,87,1,88,1,88,2,3038 9008,cell phone
11099,410878,person,1,0.104744094312191,1,68,1,69,1,69,1,2305,people
11114,413126,dining table,0,0.050964555889368046,1,7,1,8,1,8,1,1591,table
11130,414711,bird,1,0.0561109510064125,1,68,1,69,1,69,1,17952,birds
11136,415949,potted plant,0,0.047246242761611934,1,92,1,93,1,93,3,282 15048 8024,potted plant
11140,417373,dining table,0,0.06904409192502498,1,6,1,7,1,7,2,553 29895,desk
11157,419312,bottle,1,0.06406777247786521,1,117,1,118,1,118,2,18046 280,bottle
11163,420234,sports ball,1,0.09016309946775436,1,48,1,49,1,49,1,8287,ball
11170,420826,car,1,0.05293777883052825,1,66,1,67,1,67,1,18647,cars
11181,422725,sports ball,1,0.08391940116882324,1,24,1,25,1,25,1,8287,ball
11190,423618,sink,1,0.08658885106444358,1,64,1,65,1,65,1,28169,sink
11194,424155,handbag,1,0.06788665324449539,1,67,1,68,1,68,3,1361 29890 810,handbags
11208,425522,person,1,0.100010487139225,1,124,1,125,1,125,1,2305,people
11220,427655,person,0,-0.06984490066766738,0,10,0,,1,123,1,2305,people
11222,427655,chair,1,0.021058742851018906,0,41,0,,0,,0,,
